"PRJNA252803__1","PRJNA252803__2","PRJNA529794__1","PRJNA529794__2","PRJNA252803_fc","PRJNA529794_fc","group_num"
32.4016666666667,36.0933333333333,3.7952380952381,4.02152777777778,1.11,1.06,"group_1112"
77.3233333333333,77.9366666666667,13.5785714285714,19.06625,1.01,1.4,"group_1113"
53.905,55.8325,3.43714285714286,6.89020833333333,1.04,2,"group_1114"
13.395,14.8575,6.29428571428571,5.43166666666667,1.11,-1.16,"group_1115"
7.65,12,1.94214285714286,4.671875,1.57,2.41,"group_1116"
8.45625,8.235,0.997142857142857,1.61208333333333,-1.03,1.62,"group_1117"
8.96625,14.9225,0.379285714285714,0.421666666666667,1.66,1.11,"group_1118"
91.725,98.1841666666667,7.13785714285714,11.2743055555556,1.07,1.58,"group_1119"
63.3591666666667,68.5216666666667,3.21357142857143,5.73578703703704,1.08,1.78,"group_112"
13.0275,11.59,0.623214285714286,0.76625,-1.12,1.23,"group_1120"
283.695,298.8175,30.2178571428571,38.67375,1.05,1.28,"group_1121"
39.19,38.475,4.125,6.73916666666667,-1.02,1.63,"group_1122"
23.53625,26.4925,2.52428571428571,7.02666666666667,1.13,2.78,"group_1123"
20.58,27.3016666666667,1.32714285714286,0.6575,1.33,-2.02,"group_1124"
16.275,20.5275,0.818095238095238,1.37159722222222,1.26,1.68,"group_1125"
15.36,14.8425,0.457857142857143,1.2025,-1.03,2.63,"group_1126"
18.1158333333333,20.1225,1.83952380952381,3.33409722222222,1.11,1.81,"group_114"
204.014166666667,214.019166666667,41.0217857142857,59.85875,1.05,1.46,"group_1146"
23.31875,20.16125,0.176666666666667,1.45916666666667,-1.16,8.26,"group_1147"
83.63375,83.54,2.69285714285714,3.66277777777778,-1,1.36,"group_1148"
40.605,55.8925,3.44678571428571,2.84104166666667,1.38,-1.21,"group_1149"
18.715,19.1325,0.0678571428571429,0.814166666666667,1.02,12,"group_115"
21.06125,17.8375,0.0957142857142857,1.13520833333333,-1.18,11.86,"group_1150"
30.3175,29.79,1.1147619047619,1.15944444444444,-1.02,1.04,"group_1151"
14.32625,16.779375,0.614285714285714,2.78791666666667,1.17,4.54,"group_1152"
115.955,109.6675,5.04357142857143,3.80208333333333,-1.06,-1.33,"group_1153"
14.478125,16.623125,3.575,7.75395833333333,1.15,2.17,"group_1154"
14.1625,15.4325,0.811071428571429,1.22958333333333,1.09,1.52,"group_1155"
21.01,27.70125,2.10892857142857,4.641875,1.32,2.2,"group_1156"
11.25,11.285,0.422142857142857,1.73666666666667,1,4.11,"group_1157"
7.6875,10.15,1.19357142857143,2.07847222222222,1.32,1.74,"group_1158"
11.9166666666667,12.6025,0.507142857142857,3.96125,1.06,7.81,"group_1159"
30.1275,25.65,0.31,1.48013888888889,-1.17,4.77,"group_116"
7.615,11.4025,3.16714285714286,8.21458333333333,1.5,2.59,"group_1160"
26.0016666666667,30.3125,2.85642857142857,3.44291666666667,1.17,1.21,"group_1161"
8.9675,10.875,4.53,3.40708333333333,1.21,-1.33,"group_1162"
11.5325,11.155,0.493571428571429,5.88604166666667,-1.03,11.93,"group_1163"
51.81625,60.29375,9.88821428571429,17.5560416666667,1.16,1.78,"group_1164"
10.87125,10.37,3.585,5.05708333333333,-1.05,1.41,"group_1166"
11.1,8.92,0.788714285714286,1.60316666666667,-1.24,2.03,"group_1167"
42.4725,49.8825,5.22285714285714,5.89770833333333,1.17,1.13,"group_11670"
343.45,231.7,16.285,5.81041666666667,-1.48,-2.8,"group_11672"
79.7625,66.8275,5.97142857142857,17.0845833333333,-1.19,2.86,"group_11673"
41.5825,38.6875,5.70071428571429,11.1091666666667,-1.07,1.95,"group_11674"
20.61,21.7075,4.64714285714286,7.13166666666667,1.05,1.53,"group_11675"
518.1575,624.2875,0,0.4725,1.2,Inf,"group_11676"
16.585,14.4175,2.29214285714286,0.296666666666667,-1.15,-7.73,"group_11678"
305.16,308.3425,215.775,157.844166666667,1.01,-1.37,"group_11679"
12.04375,16.65625,2.03982142857143,2.4671875,1.38,1.21,"group_1168"
21.9425,27.72,1.53214285714286,9.22375,1.26,6.02,"group_11680"
48.615,59.075,26.3014285714286,28.3370833333333,1.22,1.08,"group_11681"
50.5075,48.6975,5.93785714285714,8.65208333333333,-1.04,1.46,"group_11682"
12.425,14.61,1.97714285714286,5.03583333333333,1.18,2.55,"group_11683"
51.06,54.47,1.14928571428571,3.08541666666667,1.07,2.68,"group_11684"
90.845,94.165,22.6992857142857,20.6395833333333,1.04,-1.1,"group_11685"
247.585,273.7075,11.4914285714286,10.05,1.11,-1.14,"group_11686"
15.425,16.3725,2.875,7.13,1.06,2.48,"group_11689"
7.18,8.09,0.217959183673469,0.599642857142857,1.13,2.75,"group_1169"
79.675,70.2025,11.3471428571429,16.12,-1.13,1.42,"group_11690"
93.945,92.26,7.31642857142857,9.2525,-1.02,1.26,"group_11691"
23.305,23.735,4.85857142857143,3.9775,1.02,-1.22,"group_11692"
15.95,21.45,4.53,2.90291666666667,1.34,-1.56,"group_11693"
107.3425,108.0375,9.54571428571429,16.6816666666667,1.01,1.75,"group_11694"
72.1075,87.66,2.10071428571429,2.43833333333333,1.22,1.16,"group_11695"
18.255,20.9525,0.481428571428571,2.64125,1.15,5.49,"group_11696"
20.9825,21.8475,1.59071428571429,0.872916666666667,1.04,-1.82,"group_11697"
9.765,11.6925,0.852857142857143,1.8025,1.2,2.11,"group_11698"
15.544375,15.889375,2.56928571428571,7.60770833333333,1.02,2.96,"group_117"
5.9075,4.835,0.00964285714285714,0.725625,-1.22,75.25,"group_1170"
16.4925,15.9275,2.80214285714286,5.23708333333333,-1.04,1.87,"group_11700"
35.6875,32.3025,6.63285714285714,7.43791666666667,-1.1,1.12,"group_11701"
45.22,52.925,1.70071428571429,1.67291666666667,1.17,-1.02,"group_11702"
321.42,330.16,54.7171428571429,47.1383333333333,1.03,-1.16,"group_11703"
95.7575,95.56,3.56785714285714,0.849166666666667,-1,-4.2,"group_11704"
38.2525,43.04,6.09857142857143,3.1925,1.13,-1.91,"group_11705"
166.5625,183.3225,46.35,65.3325,1.1,1.41,"group_11706"
93.3975,85.11,8.70714285714286,4.18291666666667,-1.1,-2.08,"group_11707"
6.3425,9.1525,0.727142857142857,0.497083333333333,1.44,-1.46,"group_11708"
123.365,135.8025,39.79,45.3520833333333,1.1,1.14,"group_11709"
18.18875,21.06,4.77214285714286,5.14916666666667,1.16,1.08,"group_1171"
18.39,16.1525,12.0835714285714,2.83916666666667,-1.14,-4.26,"group_11710"
440.8525,388.3575,49.5817857142857,49.88625,-1.14,1.01,"group_11712"
50.91,65.3025,6.27428571428571,5.51583333333333,1.28,-1.14,"group_11713"
9.255,12.02,0.3925,1.63583333333333,1.3,4.17,"group_11714"
87.875,90.5775,13.1764285714286,18.45375,1.03,1.4,"group_11715"
11.11,13.375,11.6592857142857,7.09458333333333,1.2,-1.64,"group_11716"
6.8575,10.7625,2.13642857142857,2.36666666666667,1.57,1.11,"group_11717"
25.17125,27.2275,9.69142857142857,12.713125,1.08,1.31,"group_1172"
12.9825,9.25,9.21357142857143,12.1725,-1.4,1.32,"group_11720"
17.5775,19.43,4.77,6.54583333333333,1.11,1.37,"group_11721"
9.7175,6.315,2.65571428571429,5.56416666666667,-1.54,2.1,"group_11723"
144.8675,145.405,42.9678571428571,57.5379166666667,1,1.34,"group_11724"
1003.115,1113.89,97.4914285714286,149.428333333333,1.11,1.53,"group_11726"
275.595,254.7875,80.1307142857143,72.8275,-1.08,-1.1,"group_11727"
6.455,9.365,1.04142857142857,4.44875,1.45,4.27,"group_11728"
86.405,87.1825,0.901428571428571,3.46125,1.01,3.84,"group_11729"
632.666666666667,659.361666666667,181.5725,147.8775,1.04,-1.23,"group_1173"
9.45,12.7175,7.84,11.953125,1.35,1.52,"group_11730"
6.91,7.3125,3.72,5.35166666666667,1.06,1.44,"group_11731"
22.1975,24.735,8.48,6.755,1.11,-1.26,"group_11732"
41.1275,36.4225,8.35571428571428,6.76375,-1.13,-1.24,"group_11733"
19.255,14.005,0.855714285714286,0.0120833333333333,-1.37,-70.82,"group_11734"
22.235,21.0425,5.80571428571429,6.72958333333333,-1.06,1.16,"group_11735"
13.0375,12.7225,47.955,61.89125,-1.02,1.29,"group_11736"
344.3325,325.0325,73.8157142857143,66.5341666666667,-1.06,-1.11,"group_11737"
29.6825,21.5525,3.27285714285714,2.56416666666667,-1.38,-1.28,"group_11738"
55.36,38.445,6.97285714285714,10.1983333333333,-1.44,1.46,"group_11739"
13.31,14.665,1.90414285714286,2.43033333333333,1.1,1.28,"group_1174"
254.09,247.385,217.607857142857,124.37875,-1.03,-1.75,"group_11740"
14.72,15.9525,0.941428571428571,3.18166666666667,1.08,3.38,"group_11741"
53.88,56.165,0.548571428571429,3.36958333333333,1.04,6.14,"group_11742"
8.2575,8.2425,0.136428571428571,0.505833333333333,-1,3.71,"group_11744"
12.265,8.57,18.7764285714286,2.7725,-1.43,-6.77,"group_11745"
38.2025,35.6025,12.9942857142857,13.66875,-1.07,1.05,"group_11746"
25.3125,23.085,3.78,5.40416666666667,-1.1,1.43,"group_11747"
28.2125,27.825,1.14214285714286,1.44125,-1.01,1.26,"group_11748"
52.49,43.7075,18.7164285714286,13.0745833333333,-1.2,-1.43,"group_11749"
22.045,27.775,7.32357142857143,21.9633333333333,1.26,3,"group_1175"
38.535,35.1725,0.874285714285714,1.97416666666667,-1.1,2.26,"group_11750"
332.485,399.0325,79.12,92.3945833333333,1.2,1.17,"group_11751"
111.025,97.18,40.5964285714286,40.6720833333333,-1.14,1,"group_11752"
31.5175,38.1925,15.2464285714286,19.6716666666667,1.21,1.29,"group_11753"
16.5025,17.8925,0.00142857142857143,0.569583333333333,1.08,398.71,"group_11754"
73.88,92.8225,12.765,19.2741666666667,1.26,1.51,"group_11756"
17.3125,11.6675,1.435,0.234166666666667,-1.48,-6.13,"group_11757"
19.87,17.2725,0.534285714285714,1.81166666666667,-1.15,3.39,"group_11758"
20.665,18.2225,2.465,3.32541666666667,-1.13,1.35,"group_11759"
12.13625,12.12875,1.82357142857143,3.32708333333333,-1,1.82,"group_1176"
150.025,125.07,20.2607142857143,28.07625,-1.2,1.39,"group_11760"
19.1025,20.8375,4.85714285714286,3.37666666666667,1.09,-1.44,"group_11761"
55.2875,56.85,12.6942857142857,11.695,1.03,-1.09,"group_11763"
16.225,18.8375,3.07571428571429,3.15916666666667,1.16,1.03,"group_11764"
458.895,473.9975,74.7714285714286,90.135,1.03,1.21,"group_11765"
13.9425,20.7775,4.47571428571429,5.98416666666667,1.49,1.34,"group_11766"
52.4675,53.07,1.45107142857143,2.01125,1.01,1.39,"group_11767"
12.3275,11.2225,4.98571428571429,7.91333333333333,-1.1,1.59,"group_11769"
12.5825,9.1775,0.549285714285714,4.67208333333333,-1.37,8.51,"group_1177"
22.095,23.9275,3.59428571428571,4.245,1.08,1.18,"group_11770"
88.43,79.8975,33.725,37.8879166666667,-1.11,1.12,"group_11771"
30.405,30.38,6.17,6.4375,-1,1.04,"group_11772"
11.985,7.1875,2.26928571428571,2.09375,-1.67,-1.08,"group_11773"
109.0925,116.36,7.53142857142857,16.3120833333333,1.07,2.17,"group_11774"
46.0675,41.975,6.49642857142857,11.4833333333333,-1.1,1.77,"group_11775"
20.4,22.98,3.435,4.640625,1.13,1.35,"group_11776"
34.24,39.4325,55.2364285714286,53.6983333333333,1.15,-1.03,"group_11777"
207.7725,189.865,32.0992857142857,18.0958333333333,-1.09,-1.77,"group_11778"
12.0275,15.485,0.334285714285714,2.53541666666667,1.29,7.58,"group_11779"
12.56,12.48375,0.643809523809524,1.63875,-1.01,2.55,"group_1178"
31.9875,28.0375,12.0521428571429,12.3058333333333,-1.14,1.02,"group_11780"
15.7,18.295,6.41571428571429,7.90333333333333,1.17,1.23,"group_11781"
15.9875,11.24,0.273571428571429,1.52625,-1.42,5.58,"group_11782"
31.46,27.8225,1.30357142857143,1.47791666666667,-1.13,1.13,"group_11783"
22.65,16.495,8.98214285714286,14.9679166666667,-1.37,1.67,"group_11784"
79.3075,78.0975,16.2214285714286,18.0533333333333,-1.02,1.11,"group_11785"
29.7925,33.8125,7.56571428571429,5.63041666666667,1.13,-1.34,"group_11786"
30.3925,25.3075,12.8871428571429,7.67625,-1.2,-1.68,"group_11788"
7.3825,11.0075,2.73571428571429,4.27041666666667,1.49,1.56,"group_11789"
17.3375,15.1075,1.78761904761905,2.08638888888889,-1.15,1.17,"group_1179"
4.985,8.26,0,0.502083333333333,1.66,Inf,"group_11790"
79.835,74.3675,42.2264285714286,40.2279166666667,-1.07,-1.05,"group_11791"
52.55,52.755,10.3171428571429,11.4358333333333,1,1.11,"group_11792"
54.6475,60.925,7.63285714285714,5.39333333333333,1.11,-1.42,"group_11794"
273.365,265.9875,70.8864285714286,68.7075,-1.03,-1.03,"group_11795"
45.52,48.1275,9.90714285714286,10.6783333333333,1.06,1.08,"group_11796"
23.875,28.245,5.39142857142857,6.54458333333333,1.18,1.21,"group_11797"
10.155,9.3325,0.01,0.895625,-1.09,89.56,"group_118"
33.815,32.5,1.92761904761905,1.37486111111111,-1.04,-1.4,"group_1180"
7.5775,7.325,2.30928571428571,4.26375,-1.03,1.85,"group_11801"
83.8425,87.55,6.38642857142857,3.06791666666667,1.04,-2.08,"group_11802"
79.8175,76.475,0.00214285714285714,1.50041666666667,-1.04,700.19,"group_11803"
27.365,30.1325,4.99642857142857,5.1775,1.1,1.04,"group_11804"
45.185,41.83,2.27071428571429,1.26770833333333,-1.08,-1.79,"group_11805"
18.6375,19.5175,1.265,3.22666666666667,1.05,2.55,"group_11806"
21.79,22.6125,2.51357142857143,1.56270833333333,1.04,-1.61,"group_11807"
6.8975,5.8575,0.363571428571429,1.00833333333333,-1.18,2.77,"group_11808"
20.84,17.895,3.835,2.63375,-1.16,-1.46,"group_11809"
18.27125,19.130625,2.08357142857143,2.5825,1.05,1.24,"group_1181"
26.155,30.8475,0,0.109583333333333,1.18,Inf,"group_11810"
8.7975,9.9825,0.0164285714285714,0.3325,1.13,20.24,"group_11811"
38.42,45.2475,0.38,0.347916666666667,1.18,-1.09,"group_11812"
10.2025,6.0875,0.782142857142857,1.00666666666667,-1.68,1.29,"group_11813"
102.0225,103.62,3.67964285714286,7.375,1.02,2,"group_11814"
17.4425,11.2225,1.25857142857143,0,-1.55,-Inf,"group_11815"
67.7175,72.19,23.1421428571429,21.0383333333333,1.07,-1.1,"group_11816"
57.795,64.5825,9.37964285714286,14.6825,1.12,1.57,"group_11817"
12.0375,14.8375,2.5,3.26083333333333,1.23,1.3,"group_11818"
62.62,67.18,17.0978571428571,13.29625,1.07,-1.29,"group_11820"
31.44,41.155,1.505,1.21166666666667,1.31,-1.24,"group_11821"
91.3325,78.71,19.3842857142857,21.9683333333333,-1.16,1.13,"group_11824"
8.4725,10.4875,3.53142857142857,7.79583333333333,1.24,2.21,"group_11825"
29.1025,25.9275,10.6892857142857,19.2695833333333,-1.12,1.8,"group_11826"
5.345,7.0325,3.40857142857143,1.55416666666667,1.32,-2.19,"group_11827"
9.44,12.615,2.11857142857143,1.34791666666667,1.34,-1.57,"group_11829"
17.7525,22.0825,2.22821428571429,2.32291666666667,1.24,1.04,"group_1183"
17.66,19.325,3.72642857142857,2.41416666666667,1.09,-1.54,"group_11830"
22.47,23.4725,6.26214285714286,4.26791666666667,1.04,-1.47,"group_11831"
43.855,31.9775,5.46642857142857,6.98916666666667,-1.37,1.28,"group_11832"
18.055,20.49,1.21071428571429,1.65479166666667,1.13,1.37,"group_11835"
22.8225,23.0575,13.6657142857143,7.6175,1.01,-1.79,"group_11837"
5.87375,12.745,0.352142857142857,1.20916666666667,2.17,3.43,"group_11838"
9.5725,11.4125,0.387857142857143,5.24,1.19,13.51,"group_11839"
20.83625,23.575,1.24571428571429,2.16208333333333,1.13,1.74,"group_1184"
22.575,26.7775,2.24428571428571,3.51041666666667,1.19,1.56,"group_11841"
286.815,272.875,0.945,2.68041666666667,-1.05,2.84,"group_11842"
19.03,20.6,4.69714285714286,6.1275,1.08,1.3,"group_11843"
225.6,223.7725,109.479285714286,74.6941666666667,-1.01,-1.47,"group_11844"
9.5625,10.9575,3.60214285714286,3.96416666666667,1.15,1.1,"group_11845"
51.16,47.55,9.12928571428571,7.71875,-1.08,-1.18,"group_11846"
195.8875,174.575,36.3121428571429,34.6575,-1.12,-1.05,"group_11847"
31.2025,40.345,7.06285714285714,6.58208333333333,1.29,-1.07,"group_11848"
15.5,17.095,0.0185714285714286,0.725833333333333,1.1,39.08,"group_11849"
19.78,32.32,1.51267857142857,1.57614583333333,1.63,1.04,"group_1185"
74.69,74.84,5.41285714285714,8.865,1,1.64,"group_11850"
13.4725,14.085,1.87428571428571,1.67541666666667,1.05,-1.12,"group_11852"
8.37,7.18,1.50071428571429,1.03875,-1.17,-1.44,"group_11854"
33.0125,30.95,18.1535714285714,15.2695833333333,-1.07,-1.19,"group_11855"
16.1675,17.115,0.00642857142857143,1.09291666666667,1.06,170.01,"group_11857"
81.4825,81.605,9.75071428571429,13.84375,1,1.42,"group_11858"
12.2125,15.8625,0.827142857142857,4.32458333333333,1.3,5.23,"group_11859"
19.1875,22.45,1.64642857142857,1.61708333333333,1.17,-1.02,"group_11860"
13.0325,23.1975,4.10071428571429,3.04333333333333,1.78,-1.35,"group_11861"
27.8925,26.2025,10.6057142857143,11.9295833333333,-1.06,1.12,"group_11862"
62.66,60.84,43.4871428571429,33.515,-1.03,-1.3,"group_11863"
36.1825,28.2725,8.62,9.92416666666667,-1.28,1.15,"group_11864"
26.705,27.32,5.12857142857143,9.70916666666667,1.02,1.89,"group_11865"
9.6725,11.3675,0.868571428571429,1.25208333333333,1.18,1.44,"group_11866"
14.81,11.705,0,0.378333333333333,-1.27,Inf,"group_11867"
11.36,12.825,0.289285714285714,0.613333333333333,1.13,2.12,"group_11868"
14.9,19.01,1.60595238095238,2.46125,1.28,1.53,"group_1187"
63.7675,57.0525,5.49571428571429,5.0525,-1.12,-1.09,"group_11871"
48.575,45.46,13.9192857142857,19.59375,-1.07,1.41,"group_11872"
743.8475,817.1525,25.2585714285714,27.7591666666667,1.1,1.1,"group_11873"
30.7775,35.6425,24.1371428571429,40.43,1.16,1.68,"group_11874"
48.0875,43.445,0.631428571428571,0.96,-1.11,1.52,"group_11875"
95.1,94.255,17.9078571428571,21.14625,-1.01,1.18,"group_11876"
26.1075,27.1725,0.706428571428571,3.13833333333333,1.04,4.44,"group_11877"
67.9025,60.89,5.85428571428571,11.15,-1.12,1.9,"group_11878"
13.255,15.7375,0.0485714285714286,0.801666666666667,1.19,16.5,"group_11879"
14.6825,14.5975,2.32821428571429,2.61916666666667,-1.01,1.12,"group_1188"
51.1825,45.95,2.16928571428571,1.4175,-1.11,-1.53,"group_11881"
45.0675,56.2575,0.329285714285714,0.705,1.25,2.14,"group_11882"
12.5725,12.415,1.02642857142857,0.0770833333333333,-1.01,-13.32,"group_11883"
25.995,22.81,1.13142857142857,2.0625,-1.14,1.82,"group_11884"
72.4425,97.88,25.2585714285714,27.7591666666667,1.35,1.1,"group_11885"
121.2425,114.0725,34.3057142857143,48.7325,-1.06,1.42,"group_11886"
65.56,54.4525,135.758571428571,144.915,-1.2,1.07,"group_11887"
207.9825,213.815,26.8178571428571,38.0991666666667,1.03,1.42,"group_11888"
45.615,54.155,22.2485714285714,19.4395833333333,1.19,-1.14,"group_11889"
7.2025,7.175,0.683571428571429,1.01729166666667,-1,1.49,"group_1189"
257.095,262.52,13.8271428571429,4.74125,1.02,-2.92,"group_11890"
23.06,23.1375,17.1407142857143,16.2425,1,-1.06,"group_11891"
192.1525,207.78,11.3703571428571,10.060625,1.08,-1.13,"group_11892"
373.8975,441.3075,29.2125,40.60125,1.18,1.39,"group_11893"
97.4525,113.215,9.69357142857143,11.4416666666667,1.16,1.18,"group_11894"
12.6575,16.985,0.205714285714286,2.73166666666667,1.34,13.28,"group_11895"
207.36,214.1425,32.5685714285714,41.6775,1.03,1.28,"group_11896"
16.44,16.4525,10.09,2.68,1,-3.76,"group_11897"
26.3,27.04,9.43928571428571,8.58583333333333,1.03,-1.1,"group_11898"
51.59,70.875,1.27642857142857,2.28,1.37,1.79,"group_11899"
17.9925,18.3025,1.76857142857143,7.50458333333333,1.02,4.24,"group_1190"
662.705,708.84,103.929285714286,83.9958333333333,1.07,-1.24,"group_11900"
12.7575,12.7975,0.523928571428571,0.692708333333333,1,1.32,"group_11901"
15.0225,16.23,3.45285714285714,3.78125,1.08,1.1,"group_11902"
24.715,31.7925,1.17071428571429,0.902916666666667,1.29,-1.3,"group_11903"
39.315,42.565,6.69428571428571,8.84166666666667,1.08,1.32,"group_11904"
145.58,96.2275,1.91857142857143,5.085,-1.51,2.65,"group_11905"
30.535,26.11,0.234642857142857,0.591666666666667,-1.17,2.52,"group_11906"
13.9675,14.3725,6.835,6.06458333333333,1.03,-1.13,"group_11909"
32.8,26.3675,2.25392857142857,3.72479166666667,-1.24,1.65,"group_1191"
16.8975,15.965,7.465,8.24083333333333,-1.06,1.1,"group_11910"
8.845,12.9475,2.44071428571429,1.11041666666667,1.46,-2.2,"group_11911"
76.115,74.255,4.27857142857143,5.79208333333333,-1.03,1.35,"group_11912"
206.615,165.6175,44.68,46.9958333333333,-1.25,1.05,"group_11913"
7.0675,10.6025,0.774285714285714,0.682916666666667,1.5,-1.13,"group_11914"
41.19625,52.435,7.785,16.5191666666667,1.27,2.12,"group_11915"
33.125,36.31,7.54642857142857,13.3908333333333,1.1,1.77,"group_11916"
89.26,82.0025,20.2128571428571,18.0095833333333,-1.09,-1.12,"group_11917"
18.7225,26.565,34.5292857142857,21.79125,1.42,-1.58,"group_11918"
90.8525,81.395,11.3578571428571,15.4229166666667,-1.12,1.36,"group_11919"
10.8825,11.9925,0.77547619047619,1.26527777777778,1.1,1.63,"group_1192"
10.6925,10.82,3.58571428571429,2.72958333333333,1.01,-1.31,"group_11920"
27.425,35.54,2.26142857142857,1.605,1.3,-1.41,"group_11921"
112.865,100.37,0.996428571428571,0.707916666666667,-1.12,-1.41,"group_11922"
28.3425,37.515,2.94571428571429,8.69541666666667,1.32,2.95,"group_11923"
127.2475,137.385,54.0657142857143,66.06125,1.08,1.22,"group_11924"
30.5025,29.6075,1.23428571428571,1.30208333333333,-1.03,1.05,"group_11925"
82.08,35.985,6.45428571428571,4.08375,-2.28,-1.58,"group_11926"
7.775,7.6325,0.388571428571429,3.73125,-1.02,9.6,"group_11927"
144.635,164.7625,24.8828571428571,31.6925,1.14,1.27,"group_11928"
50.0475,57.9975,2.815,2.90416666666667,1.16,1.03,"group_11929"
18.37125,21.1375,1.09119047619048,2.88444444444444,1.15,2.64,"group_1193"
15.535,12.52,3.655,10.8666666666667,-1.24,2.97,"group_11930"
12.2425,13.3025,1.25642857142857,1.935,1.09,1.54,"group_11932"
58.3625,54.71,2.72392857142857,2.75645833333333,-1.07,1.01,"group_11933"
8.2175,9.8325,26.8357142857143,25.2008333333333,1.2,-1.06,"group_11934"
23.975,23.2625,1.44714285714286,2.225,-1.03,1.54,"group_11935"
21.6675,20.18,0.227142857142857,0.534583333333333,-1.07,2.35,"group_11936"
136.1975,115.475,61.1142857142857,8.2225,-1.18,-7.43,"group_11937"
28.295,29.1,1.51571428571429,2.24,1.03,1.48,"group_11938"
17.9975,13.7575,1.67714285714286,1.03916666666667,-1.31,-1.61,"group_11939"
74.1875,72.3925,1.3097619047619,1.81444444444444,-1.02,1.39,"group_1194"
7.7575,9.18,1.35357142857143,3.27916666666667,1.18,2.42,"group_11940"
24.535,24.185,4.75571428571429,5.18375,-1.01,1.09,"group_11941"
242.0375,238.86,52.1996428571429,42.5358333333333,-1.01,-1.23,"group_11942"
79.825,53.4975,2.62857142857143,6.15208333333333,-1.49,2.34,"group_11943"
10.0575,12.875,0.354285714285714,0.920833333333333,1.28,2.6,"group_11944"
