Group,PRJNA529794_logFC,PRJNA529794_logCPM,PRJNA529794_LR,PRJNA529794_PValue,PRJNA529794_gene_names
group_12096,1.28665641677705,8.78304145069553,4.00959978164604,0.0452418889100322,PPIB
group_12097,-1.97954116098892,7.0013353720479,5.80591018406479,0.0159723982370079,UBE2A|UBE2B
group_12099,2.09049892081799,7.98461827224785,6.50790166624056,0.0107396164844958,CHP3
group_12100,2.00622206241429,7.04988053371485,5.23157094641199,0.0221804905804947,CSTF3
group_12103,1.66702461634368,9.74313436200019,6.29481853578345,0.0121091413271588,NCDN
group_12104,-2.8253364291619,7.75275407947307,6.70373565876254,0.00962111270128287,ANR46
group_12107,-2.24057138684769,5.68131931464736,5.99556411392053,0.0143418942639914,FXL17
group_12110,-2.37439979867011,8.29542696700412,8.09601266660369,0.00443627449539512,NSG2
group_12111,-5.70781276350807,5.408959572619,14.5999403244918,0.000132918753028107,UBE2H
group_12115,-2.16524640252297,4.77579909439022,5.08836668302813,0.0240868670344802,SAV1
group_12119,-2.60877160423902,5.04229173983803,5.31321292231153,0.0211642905273746,YIPF6
group_12121,-3.37258592887041,6.53051816136645,9.04395231376065,0.00263565225525616,RN141
group_12129,1.90954756307845,10.7326785222546,11.356187818236,0.000751970130829965,RL13
group_12135,2.04130543984918,9.67537286186974,6.41828547855487,0.0112951158339876,RLA0
group_12140,-2.06111639441526,7.03064421427944,8.47739904610838,0.00359585852636137,FGF12
group_12141,-2.14957595711151,4.77243416856019,4.14411860001346,0.0417794005400876,CAST2
group_12149,3.40283583821561,6.77445177715372,7.55834260156543,0.00597329013824628,PEX16
group_12152,-3.7253352296555,4.80513110602092,5.31103519247049,0.0211907613179909,ZBTB1
group_12153,1.56405495703297,9.95781760782315,5.09143371824314,0.0240443055787535,ACPM
group_12156,-2.40124642002362,7.15332101670952,7.54663961520169,0.00601220897608443,AP2A2
group_12158,2.18727631481476,5.65348187066924,5.75473759279413,0.0164442515545686,EXT2
group_12160,1.72534960344442,8.28274476535669,6.32289671098562,0.0119188769333467,FKBP2
group_12161,-3.72314633977829,4.79602147710551,6.28262267929971,0.0121927524064501,SHC3
group_12164,-2.65935134823887,6.72631890410537,6.22215077333117,0.0126161763221781,RCAF1
group_12165,-1.24664507366691,10.646370831024,4.89522673387127,0.0269310368490555,RS24
